fecha,tasa_global_participacion_area,tasa_global_participacion_nacional,tasa_desempleo_area,tasa_desempleo_nacional,tasa_ocupacion_area,tasa_ocupacion_nacional,anio,tasa_desempleo_nacional_lag1,tasa_desempleo_nacional_lag3,tasa_desempleo_nacional_lag6,tasa_desempleo_nacional_lag12,tasa_desempleo_nacional_rollmean3,tasa_desempleo_nacional_rollstd3,tasa_desempleo_nacional_rollmean6,tasa_desempleo_nacional_rollstd6,tasa_desempleo_nacional_rollmean12,tasa_desempleo_nacional_rollstd12,mes,covid
2005-05-31,67.5883,65.9843507170296,13.6925,12.4906835773332,58.3338,57.7424542584077,2005,12.0204924317308,14.0969029794515,11.836774945952,13.832959328299,12.488506774975301,0.4669297476335619,12.7965020353698,0.8171743393539719,12.768815296779865,0.7677995622236528,5,0
2005-06-30,66.8385,64.9149567240921,14.012,11.5426756275713,57.4731,57.422037356165,2005,12.4906835773332,12.9543443158619,11.9539426059185,14.0735927024384,12.0179505455451,0.4740090865077765,12.7279575389786,0.9135484317008541,12.557905540540942,0.7231155542026507,6,0
2005-07-31,67.7615,66.531020807801,14.1282,12.0483556856045,58.188,58.5151302951516,2005,11.5426756275713,12.0204924317308,13.2626463019229,12.9087488070179,12.027238296836336,0.4743566446084532,12.5255757695922,0.9058774760116557,12.486206113756493,0.7278060128312646,7,0
2005-08-31,68.3252,65.3671327487047,13.7525,11.7188275641845,58.9288,57.7068711782324,2005,12.0483556856045,12.4906835773332,14.0969029794515,13.0569434585311,11.769952959120099,0.25668742621828333,12.1292298670477,0.5181318417985322,12.374696455894275,0.7348861007302131,8,0
2005-09-30,67.705,65.7399293974202,13.3547,11.3332530551936,58.6631,58.289456840505,2005,11.7188275641845,11.5426756275713,12.9543443158619,12.2850732000332,11.7001454349942,0.3579171824157372,11.85904799026965,0.41402385910942435,12.295378110490974,0.7943956319899974,9,0
2005-10-31,68.5779,66.9482976477168,12.0008,9.89849978702777,60.348,60.3214205476388,2005,11.3332530551936,12.0483556856045,12.0204924317308,12.285638235167,10.98352680213529,0.9592338834354757,11.50538254948581,0.8859219226417876,12.096449906479371,1.0536417490811107,10,0
2005-11-30,67.9788,66.2086174307231,12.0741,10.2813308274088,59.7709,59.401490436417,2005,9.89849978702777,11.7188275641845,12.4906835773332,11.836774945952,10.504361223210056,0.7429240561568461,11.137157091165077,0.8530220207000639,11.966829563267439,1.1769521221073243,11,0
2005-12-31,68.8726,66.6619844937175,11.9345,10.2722462018756,60.653,59.8143048115518,2005,10.2813308274088,11.3332530551936,11.5426756275713,11.9539426059185,10.150692272104058,0.21845232832804296,10.925418853549127,0.88914114902262,11.826688196263865,1.2746889366412302,12,0
2006-01-31,67.1343,65.6036177064932,15.8034,13.3696287580883,56.5248,56.8326575672596,2006,10.2722462018756,9.89849978702777,12.0483556856045,13.2626463019229,11.307735262457568,1.7856579244352697,11.145631032296428,1.2942236608156537,11.835603400944313,1.2859692793860817,1,0
2006-02-28,68.4187,65.7836694944273,14.0221,13.0791966398466,58.825,57.1796940043444,2006,13.3696287580883,10.2813308274088,11.7188275641845,14.0969029794515,12.240357199936833,1.7106090667781875,11.372359211573444,1.515042053009624,11.750794539310574,1.1496096059382193,2,0
2006-03-31,67.5909,66.1666207185818,12.2545,11.3671382895728,59.308,58.6453694399635,2006,13.0791966398466,10.2722462018756,11.3332530551936,12.9543443158619,12.605321229169235,1.082086155422618,11.378006750636645,1.5149302763040278,11.618527370453146,1.0882157837719795,3,0
2006-04-30,66.1753,64.5411387002106,12.6726,12.0642623355161,57.7892,56.7547264130879,2006,11.3671382895728,13.3696287580883,9.89849978702777,12.0204924317308,12.170199088311833,0.8609314115422915,11.738967175384701,1.3397999860664502,11.622174862435257,1.089757838436583,4,0
2006-05-31,67.1122,64.9602291170588,13.123,11.8687600529575,58.305,57.2502519319862,2006,12.0642623355161,13.0791966398466,10.2813308274088,12.4906835773332,11.766720226015465,0.359589458368597,12.00353871297615,1.1355592358327575,11.570347902070614,1.0590543840983488,5,0
2006-06-30,67.8725,66.2064260485505,12.4409,10.4772845592126,59.4285,59.2697903949592,2006,11.8687600529575,11.3671382895728,10.2722462018756,11.5426756275713,11.470102315895398,0.865344214234929,12.037711772532317,1.0744808127943881,11.481565313040724,1.1052351297596454,6,0
2006-07-31,67.2679,65.8524,12.9067,12.2993,58.5859,57.753,2006,10.4772845592126,12.0642623355161,13.3696287580883,12.0483556856045,11.5484482040567,0.9523050073514127,11.859323646184267,0.8804585950425822,11.502477339240349,1.1192197992900372,7,0
